date,feature_id,feature_name,product_area,device_family,service_tier,customer_segment,active_accounts,sessions,qualified_starts,avg_watch_minutes,conversion_rate,day7_retention_rate,search_success_rate,playback_start_ms,rebuffer_rate,crash_rate,satisfaction_proxy,data_quality_score
2026-02-03,F010,Watch Party Invite,Social,Mobile,SVOD,New trial households,3604,7009,3741,22.31,0.2087,0.1807,0.7437,702,0.0145,0.0052,72.6,96.7
2026-02-03,F010,Watch Party Invite,Social,Mobile,SVOD,Sports event viewers,3718,4536,2869,31.35,0.2501,0.256,0.6901,537,0.0207,0.0038,75.4,96.9
2026-02-03,F010,Watch Party Invite,Social,Mobile,SVOD,Kids co-viewing households,3149,5791,3738,33.06,0.2343,0.3138,0.7884,620,0.0159,0.0039,75.6,96.6
2026-02-03,F010,Watch Party Invite,Social,Mobile,SVOD,Ad-supported explorers,3664,5112,3344,29.6,0.1753,0.1841,0.7587,589,0.0178,0.0056,73.2,96.5
2026-02-03,F011,New Episode Reminder,Notifications,Mobile,SVOD,Returning binge viewers,4361,7093,3548,44.98,0.2608,0.3436,0.7407,546,0.0129,0.0038,79.8,95.2
2026-02-03,F011,New Episode Reminder,Notifications,Mobile,SVOD,New trial households,4425,8493,4592,20.7,0.1874,0.1909,0.7955,612,0.0124,0.0032,72.9,95.4
2026-02-03,F011,New Episode Reminder,Notifications,Mobile,SVOD,Sports event viewers,4225,5974,3172,28.29,0.2175,0.2716,0.6949,736,0.0152,0.005,73.4,94.6
2026-02-03,F011,New Episode Reminder,Notifications,Mobile,SVOD,Kids co-viewing households,4967,6686,3669,30.0,0.1938,0.2932,0.6837,585,0.0177,0.0036,73.8,94.9
2026-02-03,F011,New Episode Reminder,Notifications,Mobile,SVOD,Ad-supported explorers,4296,9933,6153,22.08,0.1494,0.1833,0.7461,636,0.0203,0.0062,70.2,95.1
2026-02-03,F012,FAST Channel Guide,Live,Web,Ad Supported,Returning binge viewers,5388,9619,5777,35.07,0.2477,0.3281,0.7078,680,0.0141,0.0043,76.2,95.9
2026-02-03,F012,FAST Channel Guide,Live,Web,Ad Supported,New trial households,4804,10277,4318,24.56,0.1848,0.226,0.7335,503,0.0117,0.0044,74.6,98.0
2026-02-03,F012,FAST Channel Guide,Live,Web,Ad Supported,Sports event viewers,8752,17405,9180,28.39,0.2257,0.2672,0.7372,546,0.012,0.004,76.0,96.4
2026-02-03,F012,FAST Channel Guide,Live,Web,Ad Supported,Kids co-viewing households,6077,7649,4718,26.95,0.2017,0.3095,0.6884,527,0.0098,0.0039,75.8,97.9
2026-02-03,F012,FAST Channel Guide,Live,Web,Ad Supported,Ad-supported explorers,4667,9822,6120,30.7,0.1548,0.1918,0.7888,641,0.012,0.0046,73.6,94.5
2026-02-04,F001,Continue Watching Rail,Home,Connected TV,SVOD,Returning binge viewers,11437,18161,12506,37.15,0.2618,0.3463,0.7459,852,0.0154,0.0021,75.2,96.4
2026-02-04,F001,Continue Watching Rail,Home,Connected TV,SVOD,New trial households,11787,13929,6580,22.82,0.1591,0.1975,0.754,690,0.0095,0.0038,72.5,94.5
2026-02-04,F001,Continue Watching Rail,Home,Connected TV,SVOD,Sports event viewers,9376,11278,6096,28.64,0.2042,0.2659,0.7824,925,0.0121,0.0035,72.2,94.5
2026-02-04,F001,Continue Watching Rail,Home,Connected TV,SVOD,Kids co-viewing households,11022,23496,12116,28.89,0.1928,0.3138,0.7412,846,0.0117,0.0044,72.7,94.9
2026-02-04,F001,Continue Watching Rail,Home,Connected TV,SVOD,Ad-supported explorers,11812,24232,11925,30.16,0.1692,0.2052,0.6875,810,0.0116,0.0048,72.6,95.6
2026-02-04,F002,Personalized Top Picks,Home,Connected TV,SVOD,Returning binge viewers,11323,24193,14334,39.13,0.2495,0.3386,0.7608,851,0.0109,0.0042,76.2,94.6
2026-02-04,F002,Personalized Top Picks,Home,Connected TV,SVOD,New trial households,10428,12975,6330,19.6,0.1721,0.1854,0.7114,937,0.0101,0.0031,70.0,95.2
2026-02-04,F002,Personalized Top Picks,Home,Connected TV,SVOD,Sports event viewers,10682,13409,6758,28.46,0.2033,0.2479,0.7473,947,0.0121,0.0029,71.9,95.2
2026-02-04,F002,Personalized Top Picks,Home,Connected TV,SVOD,Kids co-viewing households,10844,17522,10489,29.48,0.21,0.3155,0.7634,969,0.0101,0.0025,72.5,94.4
2026-02-04,F002,Personalized Top Picks,Home,Connected TV,SVOD,Ad-supported explorers,10903,26201,11959,26.52,0.1531,0.2145,0.7562,1000,0.0173,0.0013,68.6,97.4
2026-02-04,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Returning binge viewers,5900,10530,5937,36.39,0.2408,0.3448,0.7764,664,0.0142,0.0037,76.4,97.9
2026-02-04,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,New trial households,6294,10890,5738,23.31,0.1738,0.1839,0.744,760,0.019,0.0044,70.3,95.3
2026-02-04,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Sports event viewers,5405,12237,5717,37.87,0.2043,0.2306,0.7028,555,0.018,0.0031,75.8,96.5
2026-02-04,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Kids co-viewing households,5711,8606,5829,24.36,0.2173,0.2832,0.7696,693,0.0128,0.0069,73.6,96.7
2026-02-04,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Ad-supported explorers,6965,15779,6872,24.87,0.1784,0.1811,0.7592,760,0.0124,0.0043,72.1,98.0
2026-02-04,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Returning binge viewers,10267,13739,5951,33.94,0.281,0.3635,0.6958,924,0.0156,0.0013,74.5,97.6
2026-02-04,F004,Sports Live Hub,Live,Connected TV,Ad Supported,New trial households,9568,11605,6274,20.64,0.1886,0.2216,0.7214,792,0.0154,0.0031,70.7,98.1
2026-02-04,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Sports event viewers,17634,26822,12741,28.85,0.2327,0.2401,0.7909,907,0.014,0.0013,72.7,96.9
2026-02-04,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Kids co-viewing households,10541,20221,9884,26.16,0.2017,0.2834,0.7439,904,0.0111,0.0036,72.1,97.6
2026-02-04,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Ad-supported explorers,10349,13873,6146,30.34,0.1815,0.1695,0.7869,752,0.0112,0.0045,73.5,94.9
2026-02-04,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Returning binge viewers,3876,6392,2788,46.43,0.2426,0.3526,0.7832,689,0.0102,0.0047,78.9,97.6
2026-02-04,F005,Kids Profile Gate,Profiles,Tablet,SVOD,New trial households,4057,6599,3779,25.21,0.1632,0.2061,0.7311,631,0.0114,0.0045,73.1,96.4
2026-02-04,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Sports event viewers,4812,7957,4565,31.89,0.2445,0.2394,0.7957,631,0.013,0.0049,76.2,98.0
2026-02-04,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Kids co-viewing households,4403,8841,4572,27.76,0.1947,0.3274,0.7178,687,0.0151,0.005,73.1,96.7
2026-02-04,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Ad-supported explorers,4196,7284,4013,29.56,0.1791,0.2092,0.738,652,0.0157,0.0042,73.2,95.0
2026-02-04,F006,Offline Downloads,Playback,Mobile,SVOD,Returning binge viewers,7365,17283,9993,36.02,0.2495,0.3398,0.6967,593,0.0139,0.0063,77.2,97.1
2026-02-04,F006,Offline Downloads,Playback,Mobile,SVOD,New trial households,6492,11101,5324,20.74,0.1764,0.2334,0.7429,605,0.0153,0.0048,72.1,94.4
2026-02-04,F006,Offline Downloads,Playback,Mobile,SVOD,Sports event viewers,6089,11178,7907,30.17,0.2072,0.2689,0.7235,566,0.0161,0.0055,74.8,96.2
2026-02-04,F006,Offline Downloads,Playback,Mobile,SVOD,Kids co-viewing households,5759,13768,8816,27.26,0.2275,0.3083,0.774,572,0.0204,0.0063,73.8,96.1
2026-02-04,F006,Offline Downloads,Playback,Mobile,SVOD,Ad-supported explorers,7406,13716,9872,25.09,0.1465,0.1949,0.7323,710,0.0153,0.0063,71.1,94.7
2026-02-04,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Returning binge viewers,6535,12014,6562,41.8,0.2869,0.3725,0.7895,845,0.0119,0.0036,77.6,98.1
2026-02-04,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,New trial households,7879,14251,8055,23.96,0.2015,0.2301,0.7364,813,0.0104,0.0016,72.6,97.8
2026-02-04,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Sports event viewers,8190,12163,6089,36.38,0.2152,0.236,0.7193,704,0.01,0.0027,76.2,96.4
2026-02-04,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Kids co-viewing households,8142,11798,6726,27.0,0.2052,0.2909,0.7971,724,0.0108,0.0023,73.9,95.3
2026-02-04,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Ad-supported explorers,6328,11151,5638,27.35,0.1404,0.1802,0.7032,779,0.0133,0.0043,71.1,93.6
2026-02-04,F008,Search Intent Rewrite,Search,Web,SVOD,Returning binge viewers,3665,6293,3439,43.87,0.2604,0.3343,0.8947,681,0.0105,0.0028,78.9,94.5
2026-02-04,F008,Search Intent Rewrite,Search,Web,SVOD,New trial households,4023,9807,6024,21.17,0.203,0.2235,0.8669,620,0.0091,0.0022,74.1,97.9
2026-02-04,F008,Search Intent Rewrite,Search,Web,SVOD,Sports event viewers,3538,5237,2540,32.96,0.2005,0.2685,0.7966,622,0.0118,0.0052,75.5,97.4
2026-02-04,F008,Search Intent Rewrite,Search,Web,SVOD,Kids co-viewing households,3764,4497,2827,24.07,0.2135,0.2836,0.7896,640,0.0076,0.0026,75.1,95.0
2026-02-04,F008,Search Intent Rewrite,Search,Web,SVOD,Ad-supported explorers,3555,6527,4358,25.47,0.1403,0.2057,0.8891,500,0.0081,0.0028,74.4,97.5
2026-02-04,F009,Household Switcher,Profiles,Connected TV,SVOD,Returning binge viewers,5907,13636,6900,45.83,0.2569,0.3588,0.6802,829,0.0102,0.0025,78.0,94.9
2026-02-04,F009,Household Switcher,Profiles,Connected TV,SVOD,New trial households,5773,10853,7074,24.56,0.1921,0.1878,0.6998,986,0.0135,0.0028,70.3,96.1
2026-02-04,F009,Household Switcher,Profiles,Connected TV,SVOD,Sports event viewers,7141,14953,6772,38.77,0.217,0.2352,0.7419,982,0.0115,0.0021,74.0,96.3
2026-02-04,F009,Household Switcher,Profiles,Connected TV,SVOD,Kids co-viewing households,6619,13000,5479,26.98,0.1823,0.3257,0.8075,715,0.0145,0.0024,72.5,97.9
2026-02-04,F009,Household Switcher,Profiles,Connected TV,SVOD,Ad-supported explorers,7582,15973,8582,29.93,0.1591,0.1875,0.7146,1008,0.0152,0.0046,69.7,97.7
2026-02-04,F010,Watch Party Invite,Social,Mobile,SVOD,Returning binge viewers,3458,6498,4172,42.84,0.2626,0.3332,0.7809,641,0.0213,0.0044,76.8,96.6
2026-02-04,F010,Watch Party Invite,Social,Mobile,SVOD,New trial households,3758,5679,3044,26.1,0.1601,0.2064,0.7219,760,0.02,0.0034,70.2,95.4
2026-02-04,F010,Watch Party Invite,Social,Mobile,SVOD,Sports event viewers,3235,6140,2739,36.6,0.2277,0.2571,0.8073,651,0.0211,0.0069,74.7,95.3
2026-02-04,F010,Watch Party Invite,Social,Mobile,SVOD,Kids co-viewing households,3139,6397,3265,31.96,0.2013,0.3322,0.784,593,0.0173,0.0068,74.4,97.7
2026-02-04,F010,Watch Party Invite,Social,Mobile,SVOD,Ad-supported explorers,3083,5239,2491,24.53,0.1549,0.1942,0.7167,699,0.02,0.006,70.3,97.5
2026-02-04,F011,New Episode Reminder,Notifications,Mobile,SVOD,Returning binge viewers,4097,7437,5255,38.48,0.2936,0.3638,0.7754,602,0.0129,0.0037,79.1,94.9
2026-02-04,F011,New Episode Reminder,Notifications,Mobile,SVOD,New trial households,4980,10373,6890,20.4,0.1576,0.1992,0.76,772,0.0158,0.0051,69.9,96.6
2026-02-04,F011,New Episode Reminder,Notifications,Mobile,SVOD,Sports event viewers,4135,5256,2381,30.18,0.2236,0.2272,0.8026,597,0.0132,0.007,75.6,96.6
2026-02-04,F011,New Episode Reminder,Notifications,Mobile,SVOD,Kids co-viewing households,4487,10423,6324,32.75,0.1887,0.2848,0.7148,574,0.013,0.0064,75.3,97.6
2026-02-04,F011,New Episode Reminder,Notifications,Mobile,SVOD,Ad-supported explorers,4140,7594,5462,30.42,0.1652,0.1688,0.7402,696,0.0131,0.0064,73.2,98.2
2026-02-04,F012,FAST Channel Guide,Live,Web,Ad Supported,Returning binge viewers,4881,9647,4520,33.75,0.2797,0.362,0.7129,543,0.0111,0.0031,78.7,98.2
2026-02-04,F012,FAST Channel Guide,Live,Web,Ad Supported,New trial households,5694,11085,7468,21.4,0.1918,0.2091,0.7527,720,0.0154,0.0037,71.6,95.0
2026-02-04,F012,FAST Channel Guide,Live,Web,Ad Supported,Sports event viewers,10571,16719,7817,37.74,0.2524,0.2212,0.7022,583,0.0107,0.0035,78.4,96.4
2026-02-04,F012,FAST Channel Guide,Live,Web,Ad Supported,Kids co-viewing households,4980,11473,6269,28.8,0.1907,0.3267,0.6923,729,0.0138,0.0054,73.1,94.9
2026-02-04,F012,FAST Channel Guide,Live,Web,Ad Supported,Ad-supported explorers,5893,7910,3801,22.99,0.1397,0.1705,0.7428,588,0.0063,0.0047,73.5,96.5
2026-02-05,F001,Continue Watching Rail,Home,Connected TV,SVOD,Returning binge viewers,9972,13210,8105,46.66,0.2775,0.352,0.75,998,0.0141,0.0046,76.4,95.8
2026-02-05,F001,Continue Watching Rail,Home,Connected TV,SVOD,New trial households,12455,16632,11216,24.52,0.197,0.1846,0.6854,758,0.0142,0.0012,72.2,96.8
2026-02-05,F001,Continue Watching Rail,Home,Connected TV,SVOD,Sports event viewers,10878,17466,11064,38.39,0.2337,0.2486,0.7005,945,0.0091,0.0031,75.2,95.6
2026-02-05,F001,Continue Watching Rail,Home,Connected TV,SVOD,Kids co-viewing households,9584,22927,10949,25.36,0.2202,0.2949,0.6962,777,0.0102,0.0022,73.7,96.5
2026-02-05,F001,Continue Watching Rail,Home,Connected TV,SVOD,Ad-supported explorers,12115,23506,15529,26.05,0.1934,0.1909,0.7918,749,0.0153,0.0033,72.2,95.2
2026-02-05,F002,Personalized Top Picks,Home,Connected TV,SVOD,Returning binge viewers,12296,20551,12189,36.48,0.2578,0.3482,0.7895,781,0.0154,0.003,75.6,97.1
2026-02-05,F002,Personalized Top Picks,Home,Connected TV,SVOD,New trial households,11146,19471,11015,23.44,0.189,0.1954,0.7555,938,0.01,0.0046,71.2,98.0
2026-02-05,F002,Personalized Top Picks,Home,Connected TV,SVOD,Sports event viewers,10004,22841,15010,28.82,0.2197,0.2744,0.7232,772,0.0107,0.0048,74.3,96.0
2026-02-05,F002,Personalized Top Picks,Home,Connected TV,SVOD,Kids co-viewing households,11773,16105,9346,32.89,0.2087,0.3292,0.8042,723,0.0141,0.0048,74.4,96.1
2026-02-05,F002,Personalized Top Picks,Home,Connected TV,SVOD,Ad-supported explorers,11460,20044,9849,27.98,0.1774,0.2054,0.8057,749,0.0082,0.0021,73.7,96.8
2026-02-05,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Returning binge viewers,6840,10817,5852,33.98,0.2876,0.3266,0.6912,616,0.0205,0.0049,76.3,98.0
2026-02-05,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,New trial households,6478,9043,4320,20.0,0.2141,0.1883,0.7906,608,0.0215,0.0065,71.6,97.6
2026-02-05,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Sports event viewers,6124,14553,8668,27.7,0.1967,0.2339,0.7738,599,0.0148,0.0056,74.0,96.5
2026-02-05,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Kids co-viewing households,5794,8396,3952,29.64,0.2051,0.2976,0.7051,718,0.0154,0.0047,73.4,95.6
2026-02-05,F003,Short Preview Autoplay,Discovery,Mobile,SVOD,Ad-supported explorers,5695,9703,4312,22.46,0.1443,0.1923,0.7267,735,0.0194,0.004,69.4,96.5
2026-02-05,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Returning binge viewers,9314,12277,7954,38.53,0.2851,0.3352,0.7909,852,0.0125,0.0043,76.7,95.2
2026-02-05,F004,Sports Live Hub,Live,Connected TV,Ad Supported,New trial households,9512,21014,15029,24.62,0.2044,0.1804,0.783,753,0.015,0.0039,72.3,94.9
2026-02-05,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Sports event viewers,14873,33506,14359,33.03,0.2425,0.2236,0.7503,781,0.0169,0.0012,74.2,95.6
2026-02-05,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Kids co-viewing households,7972,13597,8434,33.65,0.206,0.2806,0.767,913,0.0145,0.0029,72.7,97.6
2026-02-05,F004,Sports Live Hub,Live,Connected TV,Ad Supported,Ad-supported explorers,8786,19707,13441,25.44,0.1672,0.2044,0.6848,966,0.0144,0.0027,69.7,97.1
2026-02-05,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Returning binge viewers,4639,6390,2988,45.96,0.2945,0.3365,0.7111,649,0.016,0.0054,79.3,94.4
2026-02-05,F005,Kids Profile Gate,Profiles,Tablet,SVOD,New trial households,3795,5081,3460,22.65,0.207,0.2074,0.7363,745,0.013,0.0047,72.5,96.2
2026-02-05,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Sports event viewers,3832,9115,4896,31.59,0.2546,0.2212,0.7052,657,0.0172,0.0032,75.3,94.8
2026-02-05,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Kids co-viewing households,3995,9397,5025,25.04,0.2165,0.2844,0.7158,588,0.0127,0.0043,74.7,95.6
2026-02-05,F005,Kids Profile Gate,Profiles,Tablet,SVOD,Ad-supported explorers,3633,5945,3919,27.04,0.1591,0.2071,0.7237,806,0.0148,0.0036,71.1,96.0
2026-02-05,F006,Offline Downloads,Playback,Mobile,SVOD,Returning binge viewers,7354,10851,7186,40.87,0.258,0.3538,0.7517,733,0.0219,0.0038,75.4,96.7
2026-02-05,F006,Offline Downloads,Playback,Mobile,SVOD,New trial households,6484,12252,7450,25.0,0.1855,0.212,0.7879,774,0.0183,0.0031,70.9,96.9
2026-02-05,F006,Offline Downloads,Playback,Mobile,SVOD,Sports event viewers,5918,12463,7900,33.23,0.209,0.2257,0.7447,683,0.022,0.007,73.1,97.7
2026-02-05,F006,Offline Downloads,Playback,Mobile,SVOD,Kids co-viewing households,7314,9209,5207,30.16,0.21,0.289,0.689,638,0.0219,0.0069,72.9,96.1
2026-02-05,F006,Offline Downloads,Playback,Mobile,SVOD,Ad-supported explorers,6477,15277,9008,25.91,0.1537,0.1892,0.6969,766,0.0147,0.0066,71.1,96.7
2026-02-05,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Returning binge viewers,6992,12162,5603,35.0,0.2658,0.3257,0.7683,909,0.0085,0.0021,76.0,96.1
2026-02-05,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,New trial households,7200,15181,7200,19.56,0.1552,0.181,0.6819,984,0.0094,0.0048,69.2,97.9
2026-02-05,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Sports event viewers,6808,15191,6398,32.02,0.2035,0.231,0.7588,1010,0.0089,0.0046,72.7,96.1
2026-02-05,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Kids co-viewing households,7824,17902,7607,27.03,0.2335,0.3115,0.751,797,0.0117,0.0034,73.9,95.0
2026-02-05,F007,Ad Load Balancer,Ads,Connected TV,Ad Supported,Ad-supported explorers,8128,13372,8471,29.82,0.155,0.1722,0.7625,986,0.0162,0.0027,69.6,95.1
2026-02-05,F008,Search Intent Rewrite,Search,Web,SVOD,Returning binge viewers,3669,8923,5305,37.92,0.2632,0.3312,0.8286,574,0.0088,0.0022,79.3,97.7
2026-02-05,F008,Search Intent Rewrite,Search,Web,SVOD,New trial households,4125,7537,3465,21.64,0.1578,0.199,0.7999,658,0.0087,0.0037,72.7,96.6
2026-02-05,F008,Search Intent Rewrite,Search,Web,SVOD,Sports event viewers,3834,8134,4221,32.14,0.2216,0.2423,0.7556,610,0.0151,0.0055,75.4,96.5
2026-02-05,F008,Search Intent Rewrite,Search,Web,SVOD,Kids co-viewing households,3239,4562,2624,29.81,0.1907,0.2894,0.8001,720,0.0091,0.0038,74.4,96.6
2026-02-05,F008,Search Intent Rewrite,Search,Web,SVOD,Ad-supported explorers,3243,4234,1805,25.42,0.1581,0.1821,0.7631,658,0.0158,0.0033,71.8,97.0
2026-02-05,F009,Household Switcher,Profiles,Connected TV,SVOD,Returning binge viewers,6576,15149,6532,44.54,0.2854,0.3241,0.8032,801,0.0114,0.0021,78.5,96.7
2026-02-05,F009,Household Switcher,Profiles,Connected TV,SVOD,New trial households,6037,14010,7187,23.69,0.2061,0.2087,0.7072,1015,0.0089,0.0028,71.2,96.5
2026-02-05,F009,Household Switcher,Profiles,Connected TV,SVOD,Sports event viewers,7308,17491,7905,31.2,0.1976,0.2405,0.7466,794,0.0092,0.0048,74.2,94.8
2026-02-05,F009,Household Switcher,Profiles,Connected TV,SVOD,Kids co-viewing households,6920,11265,5899,31.32,0.2321,0.2904,0.6883,936,0.0083,0.0026,74.2,97.3
2026-02-05,F009,Household Switcher,Profiles,Connected TV,SVOD,Ad-supported explorers,6300,8903,5614,27.31,0.1424,0.1796,0.6947,873,0.0094,0.0032,71.2,94.5
2026-02-05,F010,Watch Party Invite,Social,Mobile,SVOD,Returning binge viewers,3620,4767,2604,37.07,0.2939,0.3302,0.791,598,0.0129,0.0039,78.9,97.2
2026-02-05,F010,Watch Party Invite,Social,Mobile,SVOD,New trial households,3181,4793,2289,22.38,0.1961,0.2053,0.7179,771,0.0214,0.0059,70.1,94.7
2026-02-05,F010,Watch Party Invite,Social,Mobile,SVOD,Sports event viewers,3104,5232,2446,38.38,0.2545,0.2624,0.7564,603,0.0186,0.0034,76.7,95.9
2026-02-05,F010,Watch Party Invite,Social,Mobile,SVOD,Kids co-viewing households,3564,7774,4285,26.33,0.2191,0.2944,0.707,575,0.0209,0.0053,73.3,97.3
2026-02-05,F010,Watch Party Invite,Social,Mobile,SVOD,Ad-supported explorers,3045,4557,2876,29.75,0.1413,0.1779,0.7767,607,0.0144,0.003,72.9,95.9
2026-02-05,F011,New Episode Reminder,Notifications,Mobile,SVOD,Returning binge viewers,5122,12155,8726,45.48,0.2432,0.3465,0.7097,577,0.0134,0.0068,79.0,94.6
2026-02-05,F011,New Episode Reminder,Notifications,Mobile,SVOD,New trial households,4303,6261,4009,20.63,0.1933,0.1956,0.7027,529,0.0204,0.0031,72.0,97.1
2026-02-05,F011,New Episode Reminder,Notifications,Mobile,SVOD,Sports event viewers,4256,5069,2852,27.83,0.2023,0.2235,0.7083,627,0.0128,0.0047,74.4,95.1
2026-02-05,F011,New Episode Reminder,Notifications,Mobile,SVOD,Kids co-viewing households,5059,7081,4184,30.68,0.2285,0.3031,0.8036,638,0.0154,0.0063,75.0,96.0
2026-02-05,F011,New Episode Reminder,Notifications,Mobile,SVOD,Ad-supported explorers,4745,8135,4715,27.91,0.1421,0.1907,0.7534,677,0.0178,0.0047,71.2,97.8
2026-02-05,F012,FAST Channel Guide,Live,Web,Ad Supported,Returning binge viewers,5986,11786,6095,45.66,0.241,0.3309,0.745,682,0.0122,0.0041,78.3,94.9
2026-02-05,F012,FAST Channel Guide,Live,Web,Ad Supported,New trial households,5858,12662,8335,18.77,0.2092,0.1832,0.691,599,0.0073,0.0041,74.4,97.3
2026-02-05,F012,FAST Channel Guide,Live,Web,Ad Supported,Sports event viewers,9486,21463,11224,30.8,0.244,0.2608,0.7122,727,0.0122,0.0048,75.4,95.7
2026-02-05,F012,FAST Channel Guide,Live,Web,Ad Supported,Kids co-viewing households,5450,8185,3910,32.9,0.215,0.3248,0.7152,618,0.0104,0.0037,76.3,98.0
2026-02-05,F012,FAST Channel Guide,Live,Web,Ad Supported,Ad-supported explorers,5998,8547,5444,24.6,0.1748,0.2109,0.7218,550,0.0101,0.0052,74.3,95.2
2026-02-06,F001,Continue Watching Rail,Home,Connected TV,SVOD,Returning binge viewers,13764,16943,7698,39.9,0.2554,0.335,0.7898,904,0.0158,0.0038,75.0,96.6
2026-02-06,F001,Continue Watching Rail,Home,Connected TV,SVOD,New trial households,12274,21508,15345,25.6,0.2054,0.2151,0.7549,984,0.0103,0.0015,71.5,95.9
2026-02-06,F001,Continue Watching Rail,Home,Connected TV,SVOD,Sports event viewers,13380,22933,16129,38.58,0.2191,0.2357,0.7533,792,0.0137,0.0047,75.2,97.7
2026-02-06,F001,Continue Watching Rail,Home,Connected TV,SVOD,Kids co-viewing households,14672,23357,13451,24.46,0.2126,0.281,0.8,755,0.0145,0.0046,72.6,95.0
2026-02-06,F001,Continue Watching Rail,Home,Connected TV,SVOD,Ad-supported explorers,13944,18428,9895,30.54,0.1512,0.1828,0.7873,903,0.0137,0.0019,70.9,95.7
